TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e010798,41,여,20,4,4,1,3,2,,1,5,3,1,41,41110,28,28710,11,11110,1,1,1,2,2,1,4,7,경기도,경기,2인 여행(가족 외),2023-08-26~2023-08-26,5,3,9,1
e010249,41,남,20,6,1,1,4,3,,4,8,3,2,11,11440,28,28237,50,50110,6,2,2,5,6,6,2,7,경기도,인천,2인 여행(가족 외),2023-08-27~2023-08-27,9,7,8,1
e010028,41,남,20,6,1,1,3,2,,4,8,3,6,42,42150,50,50130,26,26500,5,4,1,5,6,3,6,7,경기도,인천,2인 여행(가족 외),2023-08-26~2023-08-26,1,3,5,1
e000707,11,남,40,7,1,2,4,3,,2,8,2,2,41,41800,45,45130,44,44800,1,1,3,5,4,2,5,2,서울특별시,경기,자녀 동반 여행,2023-06-03~2023-06-05,2,1,3,3
e004116,41,여,30,6,1,2,3,3,,3,5,2,2,48,48170,46,46720,50,50110,3,4,2,1,4,2,5,6,경기도,서울,나홀로 여행,2023-07-08~2023-07-08,1,5,2,0
e012429,11,남,30,5,1,1,3,2,,4,7,3,7,41,41390,28,28177,42,42110,1,6,2,1,4,2,2,6,서울특별시,경기,2인 가족 여행,2023-09-09~2023-09-09,9,1,3,1
e000507,41,남,40,5,1,2,2,3,,4,9,2,1,28,28110,42,42730,44,44825,4,2,1,4,4,4,4,5,경기도,서울,3인 이상 여행(가족 외),2023-05-20~2023-05-20,7,3,8,3
e010375,11,남,20,4,1,1,1,12,,2,,3,3,11,11110,46,46880,41,41110,6,2,2,6,5,2,6,5,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,2,3,9,1
e004989,41,남,20,6,2,1,4,12,,2,7,2,1,50,50130,42,42150,45,45110,4,2,3,2,6,3,1,6,경기도,서울,2인 여행(가족 외),2023-07-09~2023-07-09,8,7,3,1
e002958,11,여,30,6,1,1,4,2,,4,5,2,3,26,26710,50,50110,50,50130,3,1,1,2,6,1,7,6,서울특별시,경기,3인 이상 여행(가족 외),2023-06-17~2023-06-18,1,7,3,2
e003133,28,남,40,6,1,2,4,2,,5,6,2,2,44,44825,42,42150,42,42210,4,4,2,6,6,2,6,6,인천광역시,서울,나홀로 여행,2023-07-08~2023-07-08,10,2,8,0
e001130,41,남,30,6,1,2,4,11,,1,5,3,3,42,42150,50,50130,44,44825,2,6,6,3,2,2,6,6,경기도,경기,자녀 동반 여행,2023-06-03~2023-06-04,3,1,10,3
e007474,11,여,40,6,1,1,1,4,,5,,3,2,42,42150,26,26350,44,44180,1,1,1,3,3,3,5,5,서울특별시,경기,3인 이상 여행(가족 외),2023-08-15~2023-08-15,3,1,5,2
e005510,41,남,40,6,1,2,4,3,,7,7,3,4,41,41280,44,44180,42,42760,2,2,2,6,4,2,1,6,경기도,경기,자녀 동반 여행,2023-07-23~2023-07-23,3,7,5,3
e003640,27,여,20,6,2,1,2,12,,1,9,2,2,26,26500,46,46130,50,50130,6,1,1,3,7,1,7,6,대구광역시,서울,2인 여행(가족 외),2023-06-24~2023-06-25,3,5,1,1
e001448,11,여,20,6,1,1,1,2,,5,,3,4,41,41650,41,41280,41,41310,2,2,1,1,2,1,1,7,서울특별시,경기,2인 여행(가족 외),2023-06-02~2023-06-03,5,1,3,1
e004421,11,남,30,6,1,2,3,3,,5,8,2,2,41,41830,28,28260,44,44800,1,2,1,1,1,1,4,6,서울특별시,경기,자녀 동반 여행,2023-07-27~2023-07-28,3,6,1,2
e001150,11,남,50,6,1,2,4,2,,7,12,3,5,42,42170,41,41830,44,44825,1,3,2,4,3,3,6,4,서울특별시,경기,3인 이상 여행(가족 외),2023-06-03~2023-06-05,2,8,1,2
e004172,44,여,30,6,1,1,3,3,,6,11,2,1,11,11110,42,42130,46,46820,1,1,2,3,3,2,2,5,충청남도,서울,3인 이상 여행(가족 외),2023-07-08~2023-07-09,3,1,2,3
e001149,44,여,30,4,1,1,4,12,,1,6,3,5,11,11680,26,26230,50,50110,4,1,1,7,7,4,7,7,충청남도,서울,3인 이상 여행(가족 외),2023-05-27~2023-05-29,1,3,9,3
e006505,28,여,20,6,2,1,5,12,,1,11,1,2,11,11110,11,11440,11,11560,1,3,2,1,6,2,6,7,인천광역시,서울,2인 여행(가족 외),2023-08-22~2023-08-22,3,7,1,1
e000329,41,여,20,6,1,1,1,3,,4,,3,3,50,50130,41,41480,26,26110,3,1,3,3,2,6,5,1,경기도,경기,2인 여행(가족 외),2023-05-26~2023-05-28,3,2,1,1
e002721,41,남,50,7,1,2,4,3,,6,11,2,1,42,42150,31,31170,26,26350,3,3,3,3,3,3,3,4,경기도,서울,3인 이상 여행(가족 외),2023-06-23~2023-06-23,3,1,2,2
e006952,11,여,30,5,1,2,4,3,,1,6,2,2,44,44825,42,42110,42,42150,1,1,1,4,7,2,6,4,서울특별시,경기,자녀 동반 여행,2023-08-19~2023-08-19,7,8,1,3
e003222,11,여,20,6,1,1,3,3,,4,12,2,1,41,41480,26,26350,50,50130,2,1,1,2,2,6,1,7,서울특별시,경기,2인 여행(가족 외),2023-06-23~2023-06-24,3,1,5,1
e003002,41,남,30,6,1,2,3,11,,2,6,2,1,41,41630,41,41570,28,28710,6,6,2,2,4,5,6,7,경기도,경기,자녀 동반 여행,2023-07-07~2023-07-08,3,8,5,1
e002425,28,여,30,5,1,1,2,3,,4,6,3,4,28,28200,42,42210,45,45130,2,4,6,6,6,6,4,4,인천광역시,경기,2인 여행(가족 외),2023-06-03~2023-06-03,3,1,2,1
e004166,11,남,20,6,1,1,1,3,,4,,2,2,41,41170,41,41110,11,11410,2,4,1,7,5,2,4,7,서울특별시,경기,나홀로 여행,2023-07-08~2023-07-08,5,4,1,0
e003958,41,남,20,6,2,1,1,12,,3,,2,2,42,42170,27,27230,47,47250,4,4,4,4,6,5,5,5,경기도,서울,2인 여행(가족 외),2023-07-06~2023-07-07,5,2,3,1
e006555,41,남,30,6,1,1,1,9,,4,,3,2,11,11680,11,11230,11,11410,1,2,2,2,2,6,2,2,경기도,서울,나홀로 여행,2023-08-18~2023-08-18,2,8,1,0
e001261,41,여,50,6,1,2,4,2,,2,5,2,1,11,11680,47,47930,47,47110,1,7,5,1,2,2,7,7,경기도,경기,3인 이상 여행(가족 외),2023-05-27~2023-05-27,3,1,2,7
e004396,11,남,40,6,1,2,4,3,,5,8,2,1,42,42210,41,41820,41,41650,4,4,4,1,4,7,1,7,서울특별시,경기,자녀 동반 여행,2023-07-15~2023-07-16,3,7,1,3
e005438,11,남,30,6,1,2,3,3,,6,11,3,8,42,42760,42,42210,44,44810,2,2,6,1,1,1,1,3,서울특별시,경기,자녀 동반 여행,2023-08-02~2023-08-03,2,3,,1
e001510,41,여,20,6,1,1,1,2,,4,,3,5,11,11680,42,42830,27,27110,3,1,2,3,4,6,1,6,경기도,서울,2인 여행(가족 외),2023-06-03~2023-06-03,3,1,4,1
e007689,11,여,20,6,2,1,1,12,,1,,3,2,50,50130,42,42150,50,50110,1,1,5,2,3,3,3,5,서울특별시,인천,나홀로 여행,2023-08-20~2023-08-20,4,1,2,0
e000407,41,여,50,6,1,2,5,2,,4,9,2,2,42,42150,41,41590,47,47280,1,7,1,2,7,4,2,6,경기도,경기,3인 이상 여행(가족 외),2023-05-27~2023-05-27,7,3,2,4
e003434,41,여,40,6,1,2,4,3,,3,6,3,3,42,42760,41,41460,41,41130,5,6,6,3,6,6,2,4,경기도,경기,자녀 동반 여행,2023-06-17~2023-06-17,3,1,6,3
e004774,29,남,30,4,1,1,2,5,,6,7,4,4,27,27110,11,11680,46,46150,4,2,5,3,5,4,6,7,광주광역시,서울,나홀로 여행,2023-07-20~2023-07-23,2,1,7,0
e010868,41,여,40,6,1,1,4,3,,4,8,3,1,27,27260,26,26350,11,11170,6,5,5,2,2,6,2,6,경기도,인천,3인 이상 여행(가족 외),2023-08-26~2023-08-26,5,8,3,2
e002171,41,남,30,6,1,2,2,2,,5,9,1,1,50,50110,43,43130,26,26710,1,4,1,1,7,4,7,7,경기도,경기,2인 가족 여행,2023-06-05~2023-06-06,3,2,1,1
e001990,11,여,20,6,1,1,5,3,,4,12,2,1,46,46810,42,42150,11,11110,3,6,1,3,4,3,7,6,서울특별시,경기,나홀로 여행,2023-06-03~2023-06-03,1,2,5,0
e001557,11,여,30,6,1,2,2,3,,4,7,3,4,50,50130,42,42110,42,42210,4,2,2,1,5,5,2,6,서울특별시,경기,나홀로 여행,2023-06-03~2023-06-03,7,5,2,0
e011941,41,여,40,6,1,2,3,11,,1,7,3,3,11,11680,42,42210,50,50130,6,1,1,1,1,7,1,1,경기도,서울,2인 여행(가족 외),2023-08-31~2023-08-31,3,2,1,1
e003682,28,여,20,5,1,1,4,3,,4,11,2,1,26,26500,50,50130,50,50110,4,2,5,2,2,6,6,6,인천광역시,서울,2인 여행(가족 외),2023-07-08~2023-07-08,3,4,,1
e000299,50,여,50,5,1,1,1,3,,3,,3,4,50,50110,11,11140,46,46130,4,2,2,5,3,2,2,6,제주특별자치도,서울,나홀로 여행,2023-05-27~2023-05-28,8,7,1,0
e011737,41,여,20,6,1,1,4,12,,3,5,3,8,50,50130,42,42210,47,47170,3,3,4,4,4,3,2,5,경기도,서울,나홀로 여행,2023-08-30~2023-08-30,1,8,2,0
e000014,28,남,60,7,1,2,6,3,,7,11,3,2,50,50130,42,42720,41,41820,3,3,2,2,2,4,2,6,인천광역시,경기,자녀 동반 여행,2023-05-01~2023-05-01,3,9,1,2
e002289,41,여,20,6,1,1,4,2,,3,6,2,2,50,50130,41,41820,41,41110,2,6,2,2,3,3,2,7,경기도,경기,2인 가족 여행,2023-06-06~2023-06-06,2,3,7,1
e004457,41,여,20,6,1,1,1,3,,4,,3,4,48,48310,44,44130,46,46730,2,3,7,3,3,3,6,7,경기도,서울,나홀로 여행,2023-07-08~2023-07-08,7,4,2,0
e008245,41,남,20,6,1,1,4,4,,5,8,2,2,42,42150,50,50110,11,11440,3,1,1,1,6,6,2,2,경기도,서울,2인 여행(가족 외),2023-08-30~2023-08-30,1,5,9,1
e007995,11,남,30,5,1,1,3,9,,3,6,3,1,26,26350,50,50110,45,45140,2,4,2,2,2,4,3,5,서울특별시,경기,나홀로 여행,2023-08-21~2023-08-21,2,1,4,0
e008119,11,여,20,6,1,1,1,13,,4,,1,1,50,50110,50,50130,42,42150,1,7,1,4,4,4,7,7,서울특별시,경기,2인 여행(가족 외),2023-08-20~2023-08-20,7,1,8,1
e008286,41,여,30,4,1,1,4,12,,2,9,3,2,42,42190,26,26350,42,42210,5,4,2,2,5,3,2,4,경기도,서울,3인 이상 여행(가족 외),2023-08-31~2023-08-31,3,7,5,4
e000591,41,남,30,6,1,2,3,3,,4,10,2,1,41,41820,50,50110,42,42830,1,3,2,1,1,1,1,5,경기도,서울,2인 가족 여행,2023-05-22~2023-05-22,2,3,1,1
e007312,41,남,30,6,1,2,3,3,,12,12,1,1,42,42820,41,41280,46,46130,5,4,6,2,5,7,1,7,경기도,경기,자녀 동반 여행,2023-08-12~2023-08-12,3,5,1,2
e010926,11,여,30,4,1,1,2,2,,3,4,3,5,26,26350,42,42780,50,50110,3,4,2,5,6,2,3,3,서울특별시,인천,부모 동반 여행,2023-08-25~2023-08-25,9,3,6,2
e002030,28,남,30,7,1,2,2,13,,1,4,2,1,50,50130,26,26350,42,42210,1,1,1,4,2,4,4,4,인천광역시,경기,나홀로 여행,2023-06-02~2023-06-02,6,8,7,0
e006151,41,남,20,6,1,1,3,3,,5,7,2,1,26,26350,50,50130,42,42150,2,1,1,1,6,4,1,1,경기도,서울,2인 여행(가족 외),2023-08-05~2023-08-06,3,9,2,1
e007546,41,여,60,6,1,2,3,3,,5,10,3,7,42,42150,50,50130,41,41820,1,1,2,1,1,2,1,3,경기도,경기,부모 동반 여행,2023-08-19~2023-08-19,1,,,4
e007572,11,여,30,6,1,1,3,3,,4,12,3,3,50,50110,50,50130,42,42150,1,1,1,4,7,1,1,6,서울특별시,경기,나홀로 여행,2023-09-08~2023-09-08,8,6,1,0
e007621,44,여,60,5,1,2,1,11,,1,,2,2,42,42230,41,41310,30,30140,4,4,4,4,4,4,4,4,충청남도,경기,나홀로 여행,2023-08-19~2023-08-19,6,1,8,0
e012622,28,여,20,5,1,1,3,4,,4,5,3,6,50,50110,42,42210,26,26350,2,3,3,3,3,4,1,7,인천광역시,경기,2인 여행(가족 외),2023-08-31~2023-08-31,1,2,,1
e005813,29,여,20,6,1,1,1,3,,4,,3,1,50,50110,26,26350,11,11680,6,2,1,2,6,6,5,6,광주광역시,서울,나홀로 여행,2023-08-02~2023-08-04,4,2,1,0
e008181,41,남,20,6,2,1,4,12,,3,5,3,1,11,11710,11,11560,41,41110,4,3,4,2,4,4,6,5,경기도,서울,2인 여행(가족 외),2023-08-24~2023-08-24,3,7,2,1
e002719,41,남,30,4,1,2,4,4,,1,4,2,2,41,41290,28,28185,41,41570,4,5,3,3,6,4,6,6,경기도,경기,자녀 동반 여행,2023-06-10~2023-06-10,3,7,1,3
e003330,30,여,30,5,1,1,3,2,,4,8,2,2,11,11680,27,27260,50,50130,2,2,1,3,2,2,7,7,대전광역시,서울,2인 가족 여행,2023-06-16~2023-06-16,1,3,2,1
e001325,41,여,30,6,1,1,5,2,,4,11,2,4,42,42210,50,50110,11,11170,1,1,2,1,1,2,1,1,경기도,서울,2인 여행(가족 외),2023-06-02~2023-06-02,3,2,1,1
e006913,11,여,30,6,5,1,1,3,,4,,2,1,42,42150,41,41820,42,42830,5,2,2,6,7,6,7,7,서울특별시,경기,2인 여행(가족 외),2023-08-16~2023-08-16,7,1,3,1
e000332,28,남,20,5,1,1,1,4,,3,,2,2,26,26500,50,50130,42,42210,4,1,1,4,7,1,7,1,인천광역시,서울,2인 여행(가족 외),2023-05-19~2023-05-20,9,3,1,1
e008803,41,여,20,6,1,1,4,3,,4,6,3,2,28,28185,46,46150,50,50110,2,2,2,2,6,6,2,6,경기도,인천,2인 여행(가족 외),2023-08-27~2023-08-27,1,3,2,1
e004058,11,여,30,5,1,1,3,3,,3,5,3,2,50,50110,26,26200,47,47130,4,4,4,4,3,4,6,5,서울특별시,경기,나홀로 여행,2023-06-29~2023-06-29,1,2,7,0
e010759,11,여,20,6,1,1,5,3,,3,11,2,2,28,28710,26,26350,50,50110,7,1,1,1,7,1,1,7,서울특별시,경기,2인 여행(가족 외),2023-09-02~2023-09-02,3,9,7,1
e008113,41,남,40,7,1,2,3,2,,5,11,3,2,42,42820,47,47130,41,41480,1,4,4,5,2,2,2,4,경기도,경기,2인 여행(가족 외),2023-08-20~2023-08-20,3,1,2,1
e008124,11,남,20,4,1,1,1,2,,5,,2,1,41,41110,50,50110,50,50130,3,5,5,4,6,2,5,2,서울특별시,경기,2인 여행(가족 외),2023-09-02~2023-09-02,3,1,10,1
e010336,11,남,20,7,1,1,1,2,,2,,2,4,42,42210,26,26530,47,47110,4,3,5,2,5,2,6,4,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,3,6,2,1
e009556,11,남,30,6,1,1,2,3,,4,4,2,1,11,11590,41,41110,30,30140,3,2,2,5,3,5,2,6,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,1,3,2,1
e004304,41,남,20,6,1,1,1,8,,5,,3,4,44,44825,30,30170,11,11740,5,5,5,4,3,3,5,5,경기도,서울,2인 여행(가족 외),2023-07-15~2023-07-15,1,3,8,1
e004773,41,남,30,6,1,1,3,2,,4,8,2,1,50,50130,50,50110,43,43110,1,1,1,5,7,2,1,5,경기도,경기,나홀로 여행,2023-07-06~2023-07-07,4,6,2,0
e007705,11,여,30,6,1,1,1,3,,5,,4,1,50,50110,50,50130,42,42830,2,2,2,4,4,2,2,6,서울특별시,인천,2인 여행(가족 외),2023-08-26~2023-08-26,3,1,2,1
e007460,41,남,20,4,1,1,1,3,,4,,3,5,46,46130,30,30140,42,42210,5,1,1,1,1,3,5,7,경기도,경기,2인 여행(가족 외),2023-09-09~2023-09-09,1,7,5,1
e010763,11,남,30,6,1,1,1,2,,5,,3,2,42,42170,50,50130,42,42830,1,2,6,5,2,5,4,4,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,7,2,1,1
e003898,41,여,30,4,1,2,2,5,,3,6,3,5,50,50110,42,42210,41,41820,1,1,4,2,4,6,2,6,경기도,경기,2인 가족 여행,2023-06-25~2023-06-26,1,2,3,1
e004344,28,여,30,5,1,1,3,3,,4,9,3,6,42,42210,50,50110,42,42150,3,1,2,2,2,6,4,2,서울특별시,경기,나홀로 여행,2023-07-01~2023-07-02,4,2,8,0
e011885,41,남,30,4,1,2,4,11,,1,4,3,6,42,42830,42,42210,26,26140,4,2,2,5,3,4,3,7,경기도,경기,자녀 동반 여행,2023-08-27~2023-08-27,3,1,10,3
e006918,11,남,40,7,1,2,4,3,,7,7,2,2,42,42150,41,41820,45,45110,2,5,3,4,6,3,2,6,서울특별시,경기,자녀 동반 여행,2023-08-20~2023-08-20,7,3,5,3
e003288,41,여,20,5,1,1,1,2,,4,,3,4,42,42150,28,28110,26,26350,7,1,1,3,7,2,1,5,경기도,경기,2인 여행(가족 외),2023-06-22~2023-06-22,3,1,2,1
e003033,43,남,30,6,1,1,3,3,,4,5,2,1,11,11620,43,43800,42,42800,3,2,2,5,3,2,3,6,충청북도,경기,2인 여행(가족 외),2023-06-11~2023-06-12,3,1,2,1
e007482,11,여,20,5,1,1,5,3,,3,7,3,4,50,50130,42,42150,26,26110,7,1,1,6,1,4,2,7,서울특별시,경기,2인 여행(가족 외),2023-08-20~2023-08-20,7,1,5,1
e008369,11,여,20,6,1,1,1,3,,6,,3,6,42,42210,41,41480,50,50130,4,2,1,2,6,2,4,7,서울특별시,경기,2인 여행(가족 외),2023-08-23~2023-08-23,9,5,10,1
e003515,11,남,30,6,1,1,2,2,,6,6,2,1,42,42830,50,50110,26,26350,6,2,2,5,2,3,6,6,서울특별시,경기,나홀로 여행,2023-07-08~2023-07-09,2,7,4,0
e001386,11,여,30,6,1,1,2,3,,6,10,2,1,42,42150,41,41820,41,41650,5,3,4,3,4,4,4,4,서울특별시,경기,나홀로 여행,2023-05-31~2023-06-01,2,1,7,0
e006602,41,여,40,5,1,4,2,3,,4,4,3,5,42,42170,44,44210,41,41170,4,1,2,4,3,6,1,6,서울특별시,경기,자녀 동반 여행,2023-08-21~2023-08-21,3,7,1,1
e000645,11,여,20,6,1,1,4,3,,3,5,3,1,42,42130,46,46130,41,41310,2,6,4,4,2,2,5,5,서울특별시,경기,2인 여행(가족 외),2023-05-20~2023-05-20,2,6,1,1
e007296,41,여,20,6,1,1,1,2,,4,,1,1,11,11110,11,11650,26,26230,6,2,1,3,6,2,2,6,경기도,서울,2인 여행(가족 외),2023-08-15~2023-08-15,7,1,3,1
e000525,41,남,40,6,5,2,3,3,,12,12,1,1,42,42820,46,46130,41,41460,2,4,2,3,6,7,2,7,경기도,경기,3인 이상 여행(가족 외),2023-05-25~2023-05-25,3,1,2,2
e004552,28,여,20,6,1,1,4,13,,4,8,2,1,28,28110,41,41820,47,47130,3,3,3,4,4,3,4,6,인천광역시,경기,부모 동반 여행,2023-07-07~2023-07-08,3,,,3
e007634,41,여,20,6,1,1,3,3,,4,7,3,10,45,45130,11,11680,42,42230,1,7,4,5,7,2,5,7,경기도,서울,2인 여행(가족 외),2023-08-26~2023-08-26,8,,,1
e005239,28,남,50,6,1,2,4,3,,7,10,2,2,28,28710,41,41820,41,41360,1,1,4,4,3,5,1,2,인천광역시,경기,3인 이상 여행(가족 외),2023-07-16~2023-07-17,3,2,7,6
e004979,41,남,30,5,1,1,4,13,,1,3,3,2,41,41280,41,41190,28,28110,4,4,4,4,4,4,4,4,경기도,서울,2인 여행(가족 외),2023-07-11~2023-07-13,1,8,4,1
e000704,11,여,30,6,1,1,3,3,,5,11,2,2,42,42750,28,28710,50,50110,1,1,1,3,3,1,2,7,서울특별시,경기,나홀로 여행,2023-05-31~2023-05-31,1,2,4,0
e000666,42,남,20,6,1,1,1,10,,4,,2,2,42,42150,11,11440,41,41280,4,2,3,5,5,2,5,5,강원도,서울,2인 여행(가족 외),2023-05-27~2023-05-29,6,1,2,1
e007362,11,남,30,6,1,2,2,2,,9,12,2,2,11,11200,41,41280,48,48120,2,6,2,3,4,5,2,6,서울특별시,경기,2인 가족 여행,2023-08-15~2023-08-15,2,1,7,1
e004859,41,여,20,6,1,2,2,3,,5,9,2,2,42,42210,50,50130,26,26710,3,2,4,2,2,3,5,3,경기도,경기,부모 동반 여행,2023-07-22~2023-07-23,9,3,1,3
e000640,11,여,60,4,1,2,3,11,,2,3,1,3,41,41800,42,42210,43,43730,4,7,4,4,7,4,7,4,서울특별시,경기,3대 동반 여행(친척 포함),2023-05-26~2023-05-26,6,3,2,2
e007758,11,여,40,5,1,2,5,11,,1,5,3,2,42,42230,26,26350,50,50110,2,3,2,4,5,3,6,5,서울특별시,경기,자녀 동반 여행,2023-08-20~2023-08-20,7,8,3,3
e002556,30,남,30,8,2,1,2,12,,4,4,3,6,50,50110,50,50130,11,11680,2,2,3,3,5,5,6,5,대전광역시,서울,2인 여행(가족 외),2023-06-23~2023-06-24,3,1,7,1
e007610,44,여,20,6,1,1,1,12,,1,,3,2,50,50110,50,50130,26,26350,7,1,1,1,5,6,1,7,충청남도,경기,2인 여행(가족 외),2023-08-26~2023-08-26,3,2,1,1
e007789,28,여,30,5,1,2,4,2,,4,7,1,1,42,42210,28,28110,42,42830,1,3,5,1,1,3,4,3,인천광역시,경기,자녀 동반 여행,2023-08-26~2023-08-26,10,8,7,3
e007788,11,남,40,6,1,2,3,1,,11,11,2,3,42,42820,50,50130,48,48840,4,4,1,1,6,4,3,3,서울특별시,경기,자녀 동반 여행,2023-08-27~2023-08-27,3,6,1,2
e008297,41,여,30,7,2,1,1,2,,4,,2,2,41,41110,41,41460,11,11110,3,3,2,3,4,5,3,5,경기도,서울,나홀로 여행,2023-08-26~2023-08-26,4,7,10,0
e011446,41,남,30,6,1,2,2,3,,5,8,2,3,42,42230,26,26350,45,45110,1,4,4,4,1,4,7,7,경기도,서울,2인 가족 여행,2023-08-26~2023-08-26,1,8,5,1
e005940,11,남,50,6,1,2,4,11,,1,8,4,1,42,42210,26,26350,50,50130,4,3,2,1,4,3,1,7,서울특별시,경기,3인 이상 여행(가족 외),2023-08-12~2023-08-13,6,1,7,3
e002316,11,여,30,6,1,1,3,7,,6,9,2,1,26,26350,42,42210,28,28185,3,2,4,1,4,6,1,6,서울특별시,경기,2인 여행(가족 외),2023-06-03~2023-06-03,3,1,2,1
e000828,30,여,60,6,1,2,4,3,,7,12,3,7,44,44180,26,26350,48,48220,3,4,2,3,3,6,2,4,대전광역시,경기,2인 가족 여행,2023-05-27~2023-05-29,2,1,10,1
e009634,11,여,20,6,2,1,4,12,,2,7,3,4,50,50110,26,26350,45,45110,2,2,1,6,1,6,2,6,서울특별시,경기,2인 여행(가족 외),2023-08-31~2023-08-31,7,5,3,1
e001578,11,남,40,7,1,1,1,2,,4,,3,3,42,42210,50,50130,26,26350,2,2,3,3,2,4,3,6,서울특별시,경기,나홀로 여행,2023-06-08~2023-06-08,8,1,2,0
f006366,11,남,40,6,1,2,2,1,,12,12,3,6,42,42150,46,46730,26,26440,2,2,2,2,1,4,2,7,서울특별시,경기,자녀 동반 여행,2022-08-18~2022-08-18,2,7,3,1
e009186,41,여,30,6,1,2,2,3,,5,8,2,1,46,46110,28,28200,50,50130,4,4,3,4,5,6,5,3,경기도,인천,2인 가족 여행,2023-08-26~2023-08-26,3,1,2,1
e002555,41,여,20,6,1,2,2,3,,4,7,3,4,41,41360,41,41820,42,42150,4,2,5,4,2,4,3,6,경기도,경기,2인 가족 여행,2023-07-08~2023-07-09,2,3,1,1
e010893,11,여,30,5,1,2,4,3,,4,9,1,1,41,41480,41,41290,41,41570,7,7,1,4,4,1,1,7,서울특별시,경기,자녀 동반 여행,2023-09-02~2023-09-02,3,5,1,3
e002584,41,남,30,7,5,2,4,2,,5,5,3,4,42,42210,50,50110,41,41830,1,1,1,4,6,7,1,7,경기도,경기,자녀 동반 여행,2023-06-10~2023-06-11,3,7,8,3
e002246,11,남,30,7,1,2,4,3,,6,8,2,2,50,50110,42,42210,41,41480,2,2,2,2,2,6,2,6,서울특별시,경기,자녀 동반 여행,2023-06-06~2023-06-06,1,7,3,3
e005443,11,남,40,6,1,2,5,3,,6,6,2,1,43,43150,41,41830,44,44770,2,2,2,5,2,5,2,5,서울특별시,경기,자녀 동반 여행,2023-07-23~2023-07-24,1,3,7,4
e005160,11,여,30,7,1,2,3,2,,1,4,4,3,41,41820,11,11470,28,28710,4,7,7,1,1,7,1,7,서울특별시,경기,자녀 동반 여행,2023-07-17~2023-07-18,9,3,2,2
e002754,44,남,20,4,1,1,1,12,,4,,2,2,11,11170,42,42150,50,50110,3,2,2,3,4,2,7,5,충청남도,서울,2인 여행(가족 외),2023-06-29~2023-06-30,1,8,3,1
e005945,41,남,30,6,1,2,2,3,,7,9,3,3,42,42150,41,41820,50,50110,1,2,5,2,2,6,2,6,경기도,경기,2인 가족 여행,2023-08-13~2023-08-15,2,1,5,1
e005891,41,남,40,5,1,1,1,8,,10,,4,1,41,41270,50,50110,46,46130,1,1,1,2,3,6,6,7,경기도,경기,2인 여행(가족 외),2023-08-12~2023-08-13,3,6,1,1
e000022,11,남,40,6,1,2,4,7,,7,8,2,1,42,42210,44,44825,41,41280,1,1,4,3,1,6,6,6,서울특별시,경기,2인 가족 여행,2023-04-29~2023-04-29,3,2,1,1
e004027,11,남,50,6,1,2,4,1,,12,12,3,4,50,50110,42,42150,42,42770,1,1,1,3,6,2,2,6,서울특별시,경기,3인 이상 여행(가족 외),2023-06-27~2023-06-27,2,1,3,2
e011570,11,여,30,6,1,2,1,3,,6,,3,4,44,44180,42,42210,41,41570,2,6,1,1,5,5,3,7,서울특별시,인천,나홀로 여행,2023-08-27~2023-08-27,7,1,2,0
e002093,41,여,20,6,1,1,4,3,,3,6,3,6,42,42150,50,50110,26,26350,5,3,3,4,4,2,5,5,경기도,서울,나홀로 여행,2023-06-07~2023-06-07,5,2,1,0
e000505,11,남,40,6,1,2,5,2,,7,7,3,3,42,42780,41,41570,41,41290,4,6,6,6,4,5,2,6,서울특별시,경기,나홀로 여행,2023-05-18~2023-05-18,2,8,1,0
e005590,48,여,20,6,1,1,4,3,,4,11,3,2,50,50130,50,50110,42,42150,5,3,3,3,3,4,3,4,경상남도,서울,2인 여행(가족 외),2023-07-29~2023-07-30,2,1,3,1
e013029,11,여,60,6,1,1,4,2,,4,6,3,3,42,42150,46,46130,50,50110,2,4,3,3,3,5,2,6,서울특별시,경기,부모 동반 여행,2023-09-04~2023-09-04,2,3,6,3
